time_sec,own_lat,own_lon,own_alt_m,own_roll_deg,own_pitch_deg,own_yaw_deg,own_health,target_lat,target_lon,target_alt_m,target_roll_deg,target_pitch_deg,target_yaw_deg,target_health,derived_own_speed_ms,derived_target_speed_ms,derived_distance_m,derived_own_ata_deg,derived_target_ata_deg,derived_target_aa_deg,derived_own_in_wez,derived_target_in_wez,derived_own_specific_energy,derived_target_specific_energy,derived_ata_sign_degenerate
0.2166,37.927364,128.181884,7002.693741600001,13.611,2.596,0.423,1.0,37.964756,128.18188,6997.854736800001,0.016,-1.186,180.002,1.0,1790.6909978545011,1784.1774085849277,4162.461227318482,2.6967394565173417,-1.2526269803430508,-178.74737301965698,False,False,1671960.0914796363,1660270.0248070536,True
0.2333,37.927632,128.181886,7003.1606952,15.251,2.648,0.461,1.0,37.964491,128.18188,6997.2070368,0.018,-1.266,180.002,1.0,1786.6942802882472,1766.8727372847302,4103.129464370528,2.7709769619327065,-1.3491688942894722,-178.65083110571052,False,False,1664815.7714389518,1629538.7952674523,True
0.25,37.927899,128.181888,7003.6672728,16.917,2.696,0.501,1.0,37.964225,128.18188,6996.5200176,0.021,-1.346,180.003,1.0,1780.0682295073289,1773.590024926934,4043.7981998281775,2.8435183500576358,-1.4473260608403464,-178.55267393915966,False,False,1653003.9645114823,1641423.211290758,True
0.2666,37.928166,128.181891,7004.2113408000005,18.609,2.739,0.543,1.0,37.96396,128.18188,6995.7927648,0.023,-1.426,180.003,1.0,1790.8705009344333,1777.6282018006063,3984.578863883311,2.913727605094448,-1.5471461788911876,-178.45285382110882,False,False,1672296.4247038302,1648586.3030353545,True
0.2833,37.928433,128.181894,7004.790765600001,20.324,2.779,0.587,1.0,37.963696,128.18188,6995.0252784,0.026,-1.507,180.003,1.0,1780.1867304215716,1760.3811642169314,3925.4715432826288,2.9834640345180383,-1.6496691209975178,-178.3503308790025,False,False,1653225.9289459938,1618068.6863113008,True
0.3,37.9287,128.181897,7005.402804,22.05,2.817,0.633,1.0,37.963431,128.18188,6994.217558400001,0.028,-1.588,180.004,1.0,1780.225863180722,1767.1090381744414,3866.25370267909,3.0538030574168586,-1.7539539896626204,-178.24604601033738,False,False,1653301.59537662,1629927.020017983,True
0.3166,37.928967,128.181901,7006.0456272,23.781,2.852,0.682,1.0,37.963167,128.18188,6993.3696048,0.031,-1.669,180.004,1.0,1791.043929292119,1771.1190479565435,3807.148134400494,3.1243876530640113,-1.860039464728033,-178.13996053527197,False,False,1672625.0156770572,1637012.8690521584,False
0.3333,37.929233,128.181906,7006.715577600001,25.524,2.885,0.734,1.0,37.962903,128.18188,6992.4811128,0.034,-1.751,180.004,1.0,1773.7614396559331,1760.5852277093904,3748.1549797629236,3.1963782873805755,-1.9689783911585632,-178.03102160884143,False,False,1641827.2297242153,1618402.9869191032,False
0.35,37.929499,128.181911,7007.4089976000005,27.303,2.915,0.79,1.0,37.96264,128.18188,6991.5520824000005,0.037,-1.834,180.005,1.0,1773.7937795038124,1753.9977576748854,3689.274326238615,3.2689028521709758,-2.080801430877885,-177.91919856912213,False,False,1641891.3935495238,1606817.771193131,False
0.3666,37.929765,128.181917,7008.123144,29.132,2.942,0.851,1.0,37.962376,128.18188,6990.5822088,0.039,-1.916,180.005,1.0,1784.5951765884897,1771.3460896978006,3630.2837459019224,3.342815536928611,-2.193566729315667,-177.80643327068435,False,False,1661116.182981559,1637387.6777617729,False
0.3833,37.930031,128.181923,7008.854054400001,31.016,2.967,0.915,1.0,37.962113,128.18188,6989.571492000001,0.042,-1.999,180.005,1.0,1773.9334588522559,1754.1597083897275,3571.4059548443815,3.4183987661015633,-2.3092810816337375,-177.69071891836626,False,False,1642153.336830346,1607082.4225409888,False
0.4,37.930296,128.18193,7009.5986808,32.957,2.988,0.982,1.0,37.961851,128.18188,6988.5196272,0.045,-2.083,180.006,1.0,1767.3929151648485,1747.5849245924744,3512.7525212877035,3.494311586208073,-2.4280585197069677,-177.57194148029302,False,False,1630579.5391905182,1595560.5003335231,False
0.4166,37.930562,128.181938,7010.353365600001,34.954,3.006,1.055,1.0,37.961588,128.18188,6987.4269192,0.049,-2.167,180.006,1.0,1784.8751733610836,1764.90425191912,3453.878368968583,3.5727551052328583,-2.5489316827258466,-177.45106831727415,False,False,1661637.7740731402,1625966.759418267,False
0.4333,37.930827,128.181946,7011.115060800001,37.006,3.019,1.134,1.0,37.961326,128.18188,6986.293063200001,0.052,-2.251,180.006,1.0,1767.5362912553692,1747.768763680867,3395.2288324391175,3.651733404245272,-2.671900734594689,-177.3280992654053,False,False,1630847.8219633868,1595859.9565175036,False
0.45,37.931092,128.181955,7011.8794992,39.117,3.027,1.219,1.0,37.961064,128.18188,6985.1177544,0.055,-2.335,180.007,1.0,1767.6734642262165,1747.8669497084622,3336.5816038294365,3.732174540634196,-2.797135809484611,-177.2028641905154,False,False,1631097.7861555864,1596020.0419677687,False
0.4666,37.931356,128.181965,7012.6427184,41.288,3.03,1.309,1.0,37.960803,128.18188,6983.9009928000005,0.058,-2.42,180.007,1.0,1771.768880852244,1751.7984438074216,3278.1595440904057,3.8141732802639106,-2.925584811121681,-177.0744151888783,False,False,1638353.016292604,1602887.566534094,False
0.4833,37.931621,128.181975,7013.401365600001,43.52,3.027,1.405,1.0,37.960541,128.18188,6982.642778400001,0.062,-2.506,180.008,1.0,1767.8130649564464,1748.073879176859,3219.517415826043,3.8971376160334814,-3.0574042690142846,-176.94259573098574,False,False,1631359.4888173137,1596357.4773330123,False
0.5,37.931885,128.181987,7014.1508688,45.811,3.018,1.505,1.0,37.96028,128.181879,6981.342806400001,0.065,-2.591,180.008,1.0,1761.483630486051,1741.532163184618,3161.1014247730636,3.9826080497024066,-3.1907382362087797,-176.80926176379123,False,False,1620197.6128526768,1584930.72313563,False
0.5166,37.932149,128.181999,7014.8869608,48.161,3.004,1.61,1.0,37.960019,128.181879,6980.0010768,0.069,-2.677,180.008,1.0,1772.0745691937136,1752.1295835737847,3102.688233812488,4.069854434268082,-3.3274037762316193,-176.6725962237684,False,False,1638916.6806056723,1603429.4663770227,False
0.5333,37.932413,128.182011,7015.605374400001,50.568,2.983,1.719,1.0,37.959758,128.181879,6978.6175896,0.072,-2.764,180.009,1.0,1761.437164744367,1741.7549286197695,3044.2782522143752,4.157649276585124,-3.4676017904378402,-176.53239820956216,False,False,1620130.029116197,1585291.97587068,False
0.55,37.932677,128.182025,7016.302147200001,53.031,2.957,1.833,1.0,37.959498,128.181879,6977.19204,0.076,-2.85,180.009,1.0,1761.813961631433,1735.2187454232385,2985.98372909754,4.2502483602760845,-3.60949025131327,-176.39050974868675,False,False,1620800.637151561,1573914.9275531648,False
0.5666,37.93294,128.182039,7016.9724024,55.55,2.925,1.95,1.0,37.959238,128.181879,6975.724123200001,0.08,-2.937,180.009,1.0,1765.69180929568,1745.7992863222962,2927.804260658502,4.344729741423563,-3.7549826018918124,-176.2450173981082,False,False,1627646.775116922,1592316.0590344986,False
0.5833,37.933203,128.182055,7017.6118728,58.121,2.887,2.071,1.0,37.958978,128.181879,6974.2144488,0.083,-3.024,180.01,1.0,1755.5500311641697,1735.4738487975335,2869.629666318649,4.4438345718855725,-3.9035323873526164,-176.0964676126474,False,False,1609797.2194326527,1574328.4200543866,False
0.6,37.933467,128.182071,7018.2162912,60.743,2.843,2.196,1.0,37.958718,128.181879,6972.6621024,0.087,-3.112,180.01,1.0,1762.1622861289452,1735.6088238084326,2811.3481212230345,4.54637210542844,-4.055879132262748,-175.94412086773724,False,False,1621433.1521196917,1574547.4514473462,False
0.6166,37.933729,128.182087,7018.781085600001,63.41,2.793,2.325,1.0,37.958458,128.181879,6971.0673888,0.091,-3.2,180.011,1.0,1759.3362005832778,1746.2028500822844,2753.293743235061,4.652624618912609,-4.211157469838338,-175.78884253016167,False,False,1616462.662874501,1592975.014826122,False
0.6333,37.933992,128.182105,7019.3019888,66.118,2.736,2.457,1.0,37.958199,128.181879,6969.430308,0.095,-3.288,180.011,1.0,1755.9447707563447,1729.2328048073052,2695.2454315747436,4.763925375325102,-4.3697203615888665,-175.63027963841114,False,False,1610506.8568217414,1563469.810340818,False
0.65,37.934254,128.182123,7019.775038400001,68.864,2.674,2.592,1.0,37.95794,128.181879,6967.7502504,0.099,-3.377,180.011,1.0,1749.240947987944,1729.3806008154816,2637.3136941635753,4.88021175010993,-4.532417451976272,-175.46758254802373,False,False,1598762.4239392062,1563708.919231543,False
0.6666,37.934517,128.182143,7020.1956624,71.636,2.605,2.73,1.0,37.957681,128.181878,6966.0278256,0.103,-3.466,180.012,1.0,1767.0274342003283,1739.9569256371742,2579.278537740575,5.00414543235276,-4.6992128757774525,-175.30078712422255,False,False,1630037.5784009728,1582038.4483123037,False
0.6833,37.934779,128.182163,7020.5605080000005,74.421,2.531,2.872,1.0,37.957422,128.181878,6964.2624240000005,0.107,-3.555,180.012,1.0,1749.7483709651162,1729.6854101854594,2521.3600701264836,5.133527387027572,4.869168247514817,175.1308317524852,False,False,1599657.8605533172,1564201.89320454,False
0.7,37.935041,128.182184,7020.868660800001,76.437,2.565,3.254,1.0,37.957164,128.181878,6962.453740800001,0.112,-3.644,180.013,1.0,1750.0330655996852,1723.1930317487258,2463.560333148939,5.516835235537361,5.043193198667553,174.95680680133245,False,False,1600159.0669985504,1552975.459310899,False
0.7166,37.935302,128.182207,7021.144200000001,75.879,2.913,4.696,1.0,37.956905,128.181878,6960.6023856,0.116,-3.734,180.013,1.0,1754.5651665145983,1740.4293333244293,2405.7703825995613,6.923719618604626,5.223255105662885,174.7767448943371,False,False,1608103.36554213,1582807.3235328028,False
0.7333,37.935563,128.182232,7021.407852000001,73.092,3.286,6.221,1.0,37.956647,128.181878,6958.7077488,0.12,-3.824,180.014,1.0,1744.8127144439422,1723.5241756164276,2348.1032613071325,8.477765942213898,5.40954220826069,174.5904577917393,False,False,1591042.1935544347,1553509.4033119127,False
0.75,37.935823,128.182262,7021.6830864,68.528,3.659,7.522,1.0,37.956389,128.181878,6956.7695256,0.125,-3.914,180.014,1.0,1740.3576664339275,1723.6979443518558,2290.5649531558065,9.890650158974847,5.60392136450039,174.3960786354996,False,False,1583281.5919969175,1553789.905549632,False
0.7666,37.936082,128.182294,7022.0034312,62.511,4.065,8.595,1.0,37.956132,128.181878,6954.7883256,0.129,-4.005,180.014,1.0,1745.1857395266447,1727.5678795433016,2233.2664294016827,11.147952658116266,5.808102074227262,174.19189792577276,False,False,1591698.9626721586,1560448.564148115,False
0.7833,37.936341,128.182331,7022.4054624,55.452,4.519,9.471,1.0,37.955874,128.181878,6952.7635392,0.134,-4.096,180.015,1.0,1737.5426082431516,1724.0547152179186,2175.8822179294743,12.281632319149782,6.024548961011234,173.97545103898878,False,False,1578393.430258052,1554365.649094265,False
0.8,37.936599,128.18237,7022.930937600001,47.635,5.038,10.171,1.0,37.955617,128.181877,6950.6951664,0.138,-4.187,180.015,1.0,1732.2510444573973,1717.5997173292349,2118.748400611095,13.314769390886894,6.254214743502733,173.74578525649727,False,False,1569218.2661910867,1543237.4292383103,False
0.8166,37.936856,128.182413,7023.621614400001,39.162,5.631,10.705,1.0,37.955359,128.181877,6948.5829023999995,0.143,-4.278,180.016,1.0,1738.87887070497,1734.8191469585577,2061.6482949685987,14.266390283769214,6.500172786557473,173.49982721344253,False,False,1580728.0623969515,1572941.0568468298,False
0.8333,37.937113,128.182458,7024.5177264,30.069,6.298,11.074,1.0,37.955102,128.181877,6946.427052000001,0.148,-4.37,180.016,1.0,1730.2107102643304,1717.9773423130894,2004.6976647157833,-15.144820729693748,6.765065665472986,173.234934334527,False,False,1565701.5377182998,1543844.2532000686,False
0.85,37.937368,128.182506,7025.639390400001,21.241,6.995,11.334,1.0,37.954845,128.181877,6944.2273104000005,0.153,-4.461,180.017,1.0,1719.730201229486,1718.1768313209295,1948.0165687886106,-15.984164208940006,7.050087152559764,172.94991284744023,False,False,1547633.9690382704,1544165.4185975492,False
0.8666,37.937623,128.182554,7026.951249600001,14.198,7.699,11.488,1.0,37.954589,128.181877,6941.9836776,0.158,-4.553,180.017,1.0,1730.5752472570784,1722.0466192975969,1891.4912539750799,-16.773946294426036,7.355957563172824,172.6440424368272,False,False,1566356.194681339,1550799.883749077,False
0.8833,37.937878,128.182604,7028.4664104,7.905,8.435,11.472,1.0,37.954332,128.181877,6939.6958488,0.163,-4.644,180.017,1.0,1722.384560269852,1718.5892526519624,1834.9116304477982,-17.4923683967387,7.684889865630364,172.31511013436966,False,False,1552229.996851535,1544829.6779610498,False
0.9,37.938132,128.182654,7030.2034656000005,1.794,9.181,11.318,1.0,37.954075,128.181876,6937.364433600001,0.168,-4.736,180.018,1.0,1716.5602442412483,1718.8073089048548,1778.5058406801438,-18.160833465730747,8.040909502176826,171.95909049782318,False,False,1542232.2808707133,1545181.587495138,False
0.9166,37.938385,128.182704,7032.168815999999,-4.336,9.922,11.044,1.0,37.953819,128.181876,6934.9885176,0.173,-4.827,180.018,1.0,1721.1780457401835,1722.6903911797724,1722.3865328170086,-18.78923504881098,8.422335469909262,171.57766453009074,False,False,1550188.9508884249,1551840.0970776808,False
0.9333,37.938638,128.182755,7034.3612424,-10.56,10.649,10.652,1.0,37.953563,128.181876,6932.569015200001,0.179,-4.919,180.019,1.0,1712.6756390993771,1712.5937003378792,1666.347387389135,-19.38717731500263,8.83625061281706,171.16374938718295,False,False,1535612.441060012,1534473.869151406,False
0.95,37.93889,128.182804,7036.775868000001,-16.906,11.346,10.144,1.0,37.953307,128.181876,6930.105012,0.184,-5.01,180.019,1.0,1705.5678106238797,1712.821185662786,1610.4971486282755,-19.947718263651605,9.280009361586979,170.71999063841304,False,False,1523487.9763840893,1534839.321343566,False
0.9666,37.939142,128.182853,7039.403244,-23.388,12.001,9.52,1.0,37.953051,128.181876,6927.5971176,0.189,-5.102,180.02,1.0,1716.9761637751212,1723.3691612745301,1554.743175409507,-20.475497169019853,9.761111328852323,170.23888867114766,False,False,1543036.5373087383,1552937.1532893507,False
0.9833,37.939393,128.1829,7042.2299592,-30.017,12.597,8.778,1.0,37.952796,128.181876,6925.0447224,0.195,-5.194,180.02,1.0,1699.72026148037,1706.6460846775192,1499.308856371206,-20.960524328339744,10.27833368962865,169.72166631037135,False,False,1513585.1680728374,1524231.9189994768,False
1.0,37.939644,128.182946,7045.2392496,-36.803,13.118,7.923,1.0,37.95254,128.181875,6922.448436000001,0.201,-5.286,180.021,1.0,1700.087896717385,1713.5297602773492,1443.884080135937,-21.40673715911577,10.83905174941635,169.16094825058366,False,False,1514239.623769561,1535978.1486329744,False
1.0166,37.939894,128.182989,7048.4113032000005,-43.755,13.546,6.96,1.0,37.952285,128.181875,6919.8076488,0.206,-5.378,180.021,1.0,1702.609466290646,1717.412135885063,1388.7914273784547,-21.80135843240052,11.44033823170953,168.55966176829048,False,False,1518560.8000577856,1542612.3539217515,False
1.0333,37.940144,128.183031,7051.7220408,-50.879,13.863,5.896,1.0,37.95203,128.181875,6917.122970400001,0.212,-5.47,180.022,1.0,1692.6724663735974,1707.3736875337654,1333.8403009775184,-22.146588669676206,12.091386374329003,167.908613625671,False,False,1501723.80916105,1525396.2584189973,False
1.05,37.940394,128.18307,7055.1449448,-58.185,14.051,4.744,1.0,37.951775,128.181875,6914.3937912,0.218,-5.562,180.022,1.0,1691.4881943281223,1707.626646968189,1279.033477941906,-22.435979457088937,12.793641088610313,167.20635891138969,False,False,1499753.4929486287,1525801.4225903817,False
1.0666,37.940643,128.183106,7058.650449600001,-65.675,14.091,3.518,1.0,37.95152,128.181875,6911.620416,0.224,-5.655,180.023,1.0,1693.8272283024507,1718.1703972633197,1224.4969764931466,-22.663491511315872,13.553218780235666,166.44678121976435,False,False,1503747.0541009512,1543834.5993685634,False
1.0833,37.940892,128.183139,7062.206551200001,-73.361,13.963,2.237,1.0,37.951265,128.181874,6908.8028448000005,0.23,-5.747,180.023,1.0,1682.365569396606,1708.1494058256267,1170.146769365655,-22.824666232299105,14.37575242138061,165.6242475786194,False,False,1484433.5424209086,1526639.4077291787,False
1.1,37.941141,128.183169,7065.779112,-81.231,13.635,0.923,1.0,37.951011,128.181874,6905.940772800001,0.237,-5.84,180.023,1.0,1680.9376118916637,1701.7744956160818,1116.097120331289,-22.896370559160836,-15.266508554351661,164.73349144564835,False,False,1482067.2502647194,1515742.361044264,False
1.1166,37.941389,128.183196,7069.3336896,-89.261,13.066,359.605,1.0,37.950756,128.181874,6903.034504800001,0.243,-5.932,180.024,1.0,1682.8839035342155,1718.9673075280002,1062.2696765388657,-22.85198919622115,-16.234744440393893,163.76525555960612,False,False,1485375.5976143952,1545119.9455015282,False
1.1333,37.941638,128.18322,7072.8334032,-97.436,12.228,358.328,1.0,37.950502,128.181874,6900.0837360000005,0.249,-6.025,180.024,1.0,1677.72159254491,1702.317573529149,1008.6923927580949,-22.675953801962088,-17.291606938941282,162.70839306105873,False,False,1476735.6727392056,1516609.2667427293,False
1.15,37.941886,128.183241,7076.239848,-105.751,11.118,357.146,1.0,37.950248,128.181874,6897.0887712,0.256,-6.118,180.025,1.0,1669.318983017259,1702.5942992920493,955.506589726933,-22.374863341354985,-18.447588411609846,161.55241158839016,False,False,1462707.141036277,1517051.0095889808,False
1.1666,37.942134,128.183259,7079.5124856,-114.211,9.762,356.114,1.0,37.949994,128.181873,6894.0496104,0.263,-6.211,180.025,1.0,1677.4340813062706,1713.1415380304843,902.6537289040215,-21.98709569214824,-19.719713195131483,160.28028680486852,False,False,1476318.8496808151,1535034.4962745558,False
1.1833,37.942382,128.183273,7082.610777600001,-122.823,8.203,355.275,1.0,37.94974,128.181873,6890.9659488,0.269,-6.303,180.026,1.0,1665.1330019845675,1703.1619312902062,850.1456706589727,-21.565742639056694,-21.119524402167528,158.8804755978325,False,False,1455790.6421312199,1517957.5733198922,False
1.2,37.942629,128.183285,7085.4929664,-131.599,6.5,354.653,1.0,37.949486,128.181873,6887.8377864,0.276,-6.396,180.026,1.0,1656.6841150535352,1703.4528897906966,798.1824289941148,-21.18982101814647,-22.67427130266616,157.32572869733386,False,False,1441786.0781343041,1518422.4882961372,False
1.2166,37.942877,128.183294,7088.1191232,-140.555,4.708,354.259,1.0,37.949233,128.181873,6884.665428,0.283,-6.49,180.027,1.0,1671.2718666658382,1707.345444195601,746.7167843028933,-20.94786308818949,-24.412101549887808,155.5878984501122,False,False,1466085.5295538867,1525029.737127233,False
1.2333,37.943124,128.1833,7090.4523672000005,-149.702,2.878,354.089,1.0,37.948979,128.181872,6881.4485688,0.29,-6.583,180.028,1.0,1652.680265452551,1704.0532024556337,695.8577904463024,-20.94095123578237,-26.368744541436307,153.63125545856371,False,False,1435209.6146149593,1519382.616006873,False
1.25,37.943372,128.183305,7092.4603896,-159.039,1.049,354.136,1.0,37.948726,128.181872,6878.1872088,0.298,-6.676,180.028,1.0,1657.7032704767278,1697.7266114678941,645.7311737798652,21.27663732031499,-28.590561259699903,151.4094387403001,False,False,1443543.3431542905,1508589.7982343077,False
1.2666,37.943619,128.183308,7094.1050904,-169.158,-0.799,354.44,1.0,37.948473,128.181872,6874.8816528,0.305,-6.769,180.029,1.0,1659.416818998925,1708.2621868806136,596.6004695265406,22.034523598931393,-31.132269568796747,148.86773043120326,False,False,1446401.4952730269,1526499.4077234995,False
1.2833,37.943866,128.18331,7095.2983824,178.592,-2.693,355.15,1.0,37.94822,128.181872,6871.531596000001,0.312,-6.863,180.029,1.0,1648.0452610022185,1698.3457568101371,548.5765216925563,23.364341499942416,-34.071111763245476,145.92888823675452,False,False,1427607.699037698,1509575.860163412,False
1.3,37.944112,128.183312,7096.0073472,164.466,-4.49,356.305,1.0,37.947967,128.181872,6868.137038400001,0.32,-6.956,180.03,1.0,1640.3792283848989,1698.6625642217537,502.06825258578925,25.57048355380464,-37.50038612897626,142.49961387102374,False,False,1415010.066909737,1510080.669631837,False
1.3166,37.944358,128.183314,7096.2487488,148.714,-6.054,357.894,1.0,37.947715,128.181871,6864.69798,0.328,-7.05,180.03,1.0,1649.7723818868012,1702.5701884205105,457.5185121854366,28.932547015904976,-41.55144579688102,138.448554203119,False,False,1430464.8838106443,1516692.3136946934,False
1.3333,37.944603,128.183318,7096.0646496,131.559,-7.246,359.86,1.0,37.947462,128.181871,6861.2144208,0.335,-7.143,180.031,1.0,1633.3028146174604,1699.3085378159767,415.4405256358997,33.694558257107225,-46.395150757996426,133.60484924200358,False,False,1403427.6645146587,1511110.2817468746,False
1.35,37.944847,128.183325,7095.523629599999,113.208,-7.941,2.093,1.0,37.94721,128.181871,6857.686665600001,0.343,-7.237,180.031,1.0,1627.2031346133624,1693.0214805955588,376.9117465972457,40.03303923535762,-52.21717472375606,127.78282527624394,False,False,1393478.3374499932,1500411.7998181954,False
1.3666,37.945091,128.183335,7094.716824000001,94.048,-8.028,4.429,1.0,37.946957,128.18187,6854.114104800001,0.351,-7.331,180.032,1.0,1637.8380641534611,1710.219938759984,342.9104468155015,48.138080674484684,-59.264792022850564,120.73520797714944,False,False,1410832.166937058,1529642.0175519388,False
1.3833,37.945335,128.183349,7093.743292800001,74.636,-7.397,6.589,1.0,37.946705,128.18187,6850.497348,0.36,-7.424,180.032,1.0,1629.1718235886865,1693.6947030370752,315.1101539951428,58.044060137637814,-67.66918839310857,112.33081160689144,False,False,1396666.2730499802,1501481.3033656874,False
1.4,37.945578,128.183365,7092.697828800001,55.183,-6.172,8.215,1.0,37.946453,128.18187,6846.8360904,0.368,-7.518,180.033,1.0,1623.1883526893653,1694.0375014642095,295.2452862857966,69.45167715557355,-77.41619961535423,102.58380038464578,False,False,1386925.819316009,1502026.053329472,False
1.4166,37.94582,128.183385,7091.6599848,35.711,-4.648,9.143,1.0,37.946202,128.18187,6843.130332000001,0.377,-7.612,180.034,1.0,1627.494625774283,1697.9435469651053,285.0852830700536,81.74842139178041,-88.16077235085436,91.83922764914564,False,False,1393914.8058520255,1508614.328410529,False
1.4333,37.946062,128.183406,7090.6699944,16.453,-3.172,9.4,1.0,37.94595,128.181869,6839.380072800001,0.385,-7.706,180.034,1.0,1617.9917191564634,1694.7436120299028,285.51383387837757,-94.09458404604288,-99.29794273432921,80.70205726567079,False,False,1378484.3205300267,1503149.361849005,False
1.45,37.946303,128.183428,7089.7174944,-1.032,-1.779,9.277,1.0,37.945698,128.181869,6835.5853128,0.394,-7.8,180.035,1.0,1611.6335941621608,1695.0906146948303,296.41228809211077,-105.77936538685664,-109.98328475817684,70.01671524182318,False,False,1368207.7989824798,1503700.2887210187,False
1.4666,37.946545,128.183451,7088.7424392,-14.199,-0.247,8.957,1.0,37.945447,128.181869,6831.746052,0.403,-7.894,180.035,1.0,1628.4616803644287,1699.0196215922208,316.678654821044,-116.49118444057645,-119.6062062307208,60.39379376927923,False,False,1395460.53824905,1510330.3796985324,False
1.4833,37.946786,128.183474,7087.685088000001,-23.538,0.983,8.364,1.0,37.945195,128.181868,6827.8625952,0.412,-7.988,180.036,1.0,1612.2536110222848,1695.8189074196102,344.62118659072667,-125.5092926606855,-127.8766768137343,52.12332318626571,False,False,1369187.3000954336,1504859.3421001385,False
1.5,37.947028,128.183498,7086.587808,-30.62,1.831,7.598,1.0,37.944944,128.181868,6823.9343328,0.421,-8.082,180.036,1.0,1619.3918895033867,1689.5795760680714,378.54103230839513,-132.78907704789475,-134.79321815199236,45.206781848007644,False,False,1380710.7322219978,1494259.507557935,False
