time_sec,own_lat,own_lon,own_alt_m,own_roll_deg,own_pitch_deg,own_yaw_deg,own_health,target_lat,target_lon,target_alt_m,target_roll_deg,target_pitch_deg,target_yaw_deg,target_health,derived_own_speed_ms,derived_target_speed_ms,derived_distance_m,derived_own_ata_deg,derived_target_ata_deg,derived_target_aa_deg,derived_own_in_wez,derived_target_in_wez,derived_own_specific_energy,derived_target_specific_energy,derived_ata_sign_degenerate
1.3833,37.944754,128.181169,7026.6171888,141.779,5.04,349.795,1.0,37.946705,128.18187,6850.497348,0.36,-7.424,180.032,1.0,1581.0793295893302,1693.6947030370752,286.31519741872296,49.33159675853465,47.714222212906996,-132.28577778709302,False,False,1318813.4986818684,1501481.3033656874,False
1.4,37.944991,128.181148,7028.602960800001,131.663,5.986,349.739,1.0,37.946453,128.18187,6846.8360904,0.368,-7.518,180.033,1.0,1588.1135325416985,1694.0375014642095,252.08342164163682,59.19795118538112,56.9159939775129,-123.08400602248712,False,False,1329979.3453465656,1502026.053329472,False
1.4166,37.945227,128.181125,7030.6210416,122.663,6.101,350.022,1.0,37.946202,128.18187,6843.130332000001,0.377,-7.612,180.034,1.0,1591.9303919848994,1697.9435469651053,226.30223531459632,70.6207518705743,68.54279601549605,-111.45720398450395,False,False,1336068.0263002042,1508614.328410529,False
1.4333,37.945464,128.1811,7032.6705168,117.042,5.503,351.054,1.0,37.94595,128.181869,6839.380072800001,0.385,-7.706,180.034,1.0,1590.003313731084,1694.7436120299028,211.77367865351192,83.43603594014746,82.47487374636616,-97.52512625363386,False,False,1333022.2071614908,1503149.361849005,False
1.45,37.945701,128.181072,7034.709628800001,115.038,4.572,352.725,1.0,37.945698,128.181869,6835.5853128,0.394,-7.8,180.035,1.0,1591.3365581797068,1695.0906146948303,211.0655383173153,96.81258752053604,97.4351689063956,-82.5648310936044,False,False,1335162.9558808892,1503700.2887210187,False
1.4666,37.945939,128.181043,7036.7085072,116.098,3.74,354.105,1.0,37.945447,128.181869,6831.746052,0.403,-7.894,180.035,1.0,1607.8928671268106,1699.0196215922208,224.2103020673641,109.58778862639073,111.55017494979688,-68.44982505020313,False,False,1361666.2735607708,1510330.3796985324,False
1.4833,37.946178,128.181013,7038.639415200001,119.637,2.803,355.461,1.0,37.945195,128.181868,6827.8625952,0.412,-7.988,180.036,1.0,1605.091078084868,1695.8189074196102,249.07436050986132,120.17495430005617,123.53751631316636,-56.46248368683362,False,False,1357184.157694893,1504859.3421001385,False
1.5,37.946417,128.180984,7040.462728800001,125.263,1.221,357.685,1.0,37.944944,128.181868,6823.9343328,0.421,-8.082,180.036,1.0,1604.1317185724247,1689.5795760680714,282.4847768982206,127.39412308803735,133.02338299044666,-46.97661700955334,False,False,1355662.639084447,1494259.507557935,False
1.5166,37.946657,128.180955,7042.1302896,132.536,-0.638,359.883,1.0,37.944693,128.181868,6819.961569600001,0.431,-8.176,180.037,1.0,1619.8463965613885,1700.1330590051923,321.8481977221167,132.22770662276295,140.39030130423626,-39.60969869576377,False,False,1381010.8812309634,1512107.1852876942,False
1.5333,37.946898,128.180928,7043.5851,141.185,-2.476,1.53,1.0,37.944442,128.181868,6815.944305600001,0.44,-8.271,180.038,1.0,1615.075276603879,1690.3297854530153,365.21451424593954,135.61706291155207,146.1330729687516,-33.86692703124838,False,False,1373308.0483694633,1495448.9720193306,False
1.55,37.947139,128.180902,7044.7735152000005,151.01,-4.259,2.574,1.0,37.944191,128.181867,6811.8828456,0.45,-8.365,180.038,1.0,1613.8397554255355,1690.7166117227766,411.234893648348,138.04908527919676,150.66535010520968,-29.334649894790328,False,False,1371325.0062888123,1496063.0814854763,False
1.5666,37.947381,128.180878,7045.6495104000005,161.918,-6.02,3.048,1.0,37.943941,128.181867,6807.77658,0.46,-8.459,180.039,1.0,1628.6608102959135,1694.6493369095049,459.0948435421343,139.81823401411233,154.3075776936683,-25.6924223063317,False,False,1395362.236268035,1502679.6697421693,False
1.5833,37.947623,128.180856,7046.1823008,173.936,-7.769,2.983,1.0,37.94369,128.181867,6803.6261184,0.47,-8.553,180.04,1.0,1617.5872261374298,1691.4832785890874,508.3315622885507,-141.14333675627128,157.30227658665262,-22.69772341334739,False,False,1377393.6607416323,1497278.6209472513,False
1.6,37.947866,128.180834,7046.360608800001,-172.852,-9.483,2.3,1.0,37.94344,128.181866,6799.430851200001,0.48,-8.648,180.04,1.0,1623.9564962312045,1685.2961117296961,558.5158848798983,-142.19856730042142,159.80052551926997,-20.19947448073002,False,False,1387718.5430900534,1486791.1306625367,False
1.6166,37.948109,128.180812,7046.192664,-158.427,-11.031,0.789,1.0,37.943189,128.181866,6795.191388000001,0.49,-8.742,180.041,1.0,1633.7353540963434,1702.4689716863977,609.5360986845558,-143.22659746546424,161.91164965690263,-18.088350343097392,False,False,1403645.1489005678,1515838.3634026004,False
1.6333,37.948351,128.180791,7045.698583200001,-142.73,-12.118,358.385,1.0,37.942939,128.181865,6790.907424000001,0.501,-8.836,180.041,1.0,1617.1757899675963,1686.0959869818116,660.8874894858551,-144.48140609787905,163.71811135416993,-16.281888645830076,False,False,1376723.467839598,1488055.8909476541,False
1.65,37.948594,128.180768,7044.910065600001,-125.802,-12.381,355.263,1.0,37.942689,128.181865,6786.5786544,0.511,-8.931,180.042,1.0,1624.9902161449434,1686.498069478955,712.8201030510414,-146.18547481559744,165.274300511234,-14.725699488766002,False,False,1389383.5685782111,1488691.4707392927,False
1.6666,37.948837,128.180744,7043.86704,-107.848,-11.558,351.858,1.0,37.942439,128.181865,6782.2059936,0.522,-9.025,180.043,1.0,1635.6983915056353,1697.0660867215515,765.1252876244331,-148.44302515123,166.62644739700016,-13.373552602999847,False,False,1406831.3526948772,1506527.3717573378,False
1.6833,37.949079,128.180719,7042.6210176,-89.183,-9.628,348.737,1.0,37.94219,128.181864,6777.7885272,0.533,-9.119,180.043,1.0,1620.1953072384874,1680.7476668899087,817.5269848738195,-151.2262003534055,167.80701047353844,-12.192989526461556,False,False,1381580.9362010555,1478923.7597382017,False
1.7,37.949321,128.180691,7041.233568000001,-70.191,-6.847,346.387,1.0,37.94194,128.181864,6773.32656,0.544,-9.214,180.044,1.0,1621.962170565682,1687.7423339028549,870.3397105309675,-154.41552536247318,168.83493811908494,-11.165061880915054,False,False,1384431.5545426966,1490660.7357335517,False
1.7166,37.949563,128.180662,7039.779672000001,-51.177,-3.631,345.063,1.0,37.94169,128.181864,6768.820396800001,0.556,-9.308,180.045,1.0,1632.431185797666,1698.3329726733525,923.4006972801892,-157.82402686545618,169.73540846689258,-10.264591533107415,False,False,1401452.443502806,1508546.895579032,False
1.7333,37.949805,128.180629,7038.335224800001,-32.203,-0.373,344.8,1.0,37.941441,128.181863,6764.2697328,0.567,-9.402,180.045,1.0,1624.7358811543234,1682.0213705268036,976.6046790332585,-161.31114854756083,170.51588122490656,-9.48411877509345,False,False,1388905.8318874426,1480932.7712295963,False
1.75,37.950046,128.180596,7036.9645392,-13.221,2.634,345.523,1.0,37.941191,128.181863,6759.674568,0.579,-9.497,180.046,1.0,1617.8876978060316,1689.0233460372335,1030.0192759941963,-164.79327985964173,171.1974150604319,-8.802584939568131,False,False,1377789.349654396,1492689.6943316832,False
1.7666,37.950288,128.180561,7035.709068,5.853,5.173,347.138,1.0,37.940942,128.181863,6755.0352072,0.591,-9.591,180.047,1.0,1635.1201363151438,1693.0195981690292,1083.6350216545663,168.2193271032432,171.7869393891589,-8.21306061084109,False,False,1405805.6664233294,1499401.9459068985,False
1.7833,37.950529,128.180526,7034.587404,25.117,7.032,349.523,1.0,37.940693,128.181862,6750.3513456,0.603,-9.685,180.047,1.0,1618.3609876465553,1683.3319019182497,1137.2966638999574,171.4152352945682,172.30498091934786,-7.695019080652155,False,False,1378531.8797336037,1483001.4790311842,False
1.8,37.950771,128.180491,7033.594365600001,44.636,8.005,352.474,1.0,37.940444,128.181862,6745.622983200001,0.615,-9.78,180.048,1.0,1624.6778388756231,1683.769731349768,1191.214989407921,173.82578005848882,172.75573455914164,-7.244265440858369,False,False,1388765.038252194,1483692.2177330335,False
1.8166,37.951013,128.180457,7032.6985584,64.358,7.92,355.72,1.0,37.940195,128.181861,6740.850424800001,0.628,-9.874,180.049,1.0,1633.6706884635146,1694.3709083306064,1245.2323308960536,174.15941703938236,173.1556800479406,6.844319952059409,False,False,1403407.1724901602,1501551.5483169071,False
1.8333,37.951256,128.180426,7031.851214400001,84.181,6.701,358.89,1.0,37.939947,128.181861,6736.033365600001,0.641,-9.968,180.05,1.0,1628.7641214903795,1678.1039570014068,1299.325395621374,172.108371470375,173.5124431019759,6.487556898024113,False,False,1395395.1854388595,1474074.366856651,False
1.85,37.951499,128.180396,7030.9895448,103.999,4.427,1.568,1.0,37.939698,128.18186,6731.171805600001,0.654,-10.062,180.05,1.0,1628.273584779724,1685.1374669744523,1353.5789907123117,169.04376769108038,173.83356243870793,6.166437561292098,False,False,1394587.8870652195,1485854.3872879238,False
1.8666,37.951743,128.180368,7030.0449696000005,123.759,1.355,3.404,1.0,37.939449,128.18186,6726.2660496,0.667,-10.157,180.051,1.0,1643.9326087291436,1695.7426152804308,1407.9801584590195,165.83518961223373,174.11867387182704,5.881326128172969,False,False,1420198.4015226315,1503733.6455943673,False
1.8833,37.951987,128.180343,7028.9498232000005,143.494,-2.136,4.189,1.0,37.939201,128.18186,6721.316097600001,0.68,-10.251,180.052,1.0,1633.0811928318099,1679.4900808107768,1462.2772534974476,162.86246853568161,174.37596109706877,5.624038902931232,False,False,1402407.5419741678,1476257.0602794238,False
1.9,37.952232,128.180319,7027.643755200001,163.292,-5.638,3.878,1.0,37.938953,128.181859,6716.3216448,0.694,-10.345,180.053,1.0,1639.8610507743754,1679.9706358625176,1516.6799292474739,160.31076050506056,174.60613224073145,5.393867759268552,False,False,1413489.7755553515,1477015.2843381339,False
1.9166,37.952476,128.180296,7026.078912,-176.786,-8.783,2.565,1.0,37.938705,128.181859,6711.282996000001,0.708,-10.439,180.053,1.0,1643.4818048349578,1690.55866141871,1570.975461144841,-158.27090988541477,174.8037638184546,5.196236181545417,False,False,1419418.51817415,1494809.4972416337,False
1.9333,37.952721,128.180274,7024.2339576,-156.726,-11.298,0.42,1.0,37.938457,128.181858,6706.200151200001,0.722,-10.534,180.054,1.0,1640.942089401431,1680.9209554223162,1625.3602427483154,-156.78358663548065,174.9750363334774,5.0249636665226065,False,False,1415229.674324865,1478512.9869017017,False
1.95,37.952966,128.180252,7022.115597600001,-136.475,-12.976,357.632,1.0,37.938209,128.181858,6701.073110400001,0.736,-10.628,180.055,1.0,1642.1255211697396,1681.3939432471684,1679.7490832210456,-155.87360994070758,175.11101584158027,4.88898415841974,False,False,1417151.5435636984,1479257.8748122351,False
1.9666,37.953211,128.180228,7019.7433392,-116.099,-13.675,354.504,1.0,37.937961,128.181857,6695.901568800001,0.751,-10.722,180.056,1.0,1654.0474144577631,1692.0226274152521,1734.1444007883943,-155.55285263990606,175.21276653178927,4.787233468210738,False,False,1436776.5906545713,1497134.648962279,False
1.9833,37.953455,128.180203,7017.1534536,-95.715,-13.349,351.379,1.0,37.937713,128.181857,6690.6858312,0.766,-10.816,180.056,1.0,1639.1167725967096,1682.3718253155896,1788.449536867362,-155.82402567329217,175.27953456322615,4.720465436773839,False,False,1412166.665019673,1480800.6935143918,False
2.0,37.953699,128.180177,7014.396537600001,-75.444,-12.051,348.597,1.0,37.937465,128.181856,6685.425897600001,0.781,-10.91,180.057,1.0,1640.5227468445398,1682.8733428023902,1842.7665650452434,-156.6835340666428,175.31737804740268,4.682621952597327,False,False,1414445.173262632,1481592.9758361445,False
2.0166,37.953943,128.180148,7011.5298936,-55.365,-9.927,346.464,1.0,37.937218,128.181856,6680.121768,0.796,-11.004,180.058,1.0,1652.480137611821,1686.9181173039424,1897.0224697697743,-158.12612285870668,175.31909679690168,4.680903203098319,False,False,1434104.922231864,1488355.983380296,False
2.0333,37.954186,128.180117,7008.616005600001,-35.539,-7.216,345.214,1.0,37.93697,128.181855,6674.773442400001,0.811,-11.098,180.059,1.0,1637.2967836866496,1683.871994217407,1951.3135234336517,-160.1213266358925,175.29657195349807,4.703428046501944,False,False,1409101.4230866411,1483169.6134337657,False
2.05,37.95443,128.180085,7005.714919200001,-16.034,-4.228,344.979,1.0,37.936723,128.181855,6669.3812256,0.827,-11.193,180.06,1.0,1644.3397306380568,1677.8239036306454,2005.6540268944943,-162.609734602636,175.25067171781535,4.749328282184656,False,False,1420629.1690897914,1472950.813193219,False
2.0666,37.954673,128.180051,7002.8766216,3.168,-1.307,345.792,1.0,37.936476,128.181854,6663.9445080000005,0.843,-11.287,180.061,1.0,1648.335506531519,1688.4575079773429,2059.933095933766,-165.50065219614893,175.1881314451057,4.811868554894289,False,False,1427179.7310674735,1490795.3495319076,False
2.0833,37.954916,128.180017,7000.134336,22.097,1.202,347.578,1.0,37.936229,128.181854,6658.4638992,0.86,-11.38,180.061,1.0,1637.8787848423954,1678.8505318594023,2114.2624005686166,168.65365370347075,175.11338182613997,4.886618173860027,False,False,1409971.324304535,1474566.7791593887,False
2.1,37.95516,128.179983,6997.4847096,41.103,2.975,350.17,1.0,37.935982,128.181853,6652.9387896,0.876,-11.474,180.062,1.0,1643.9265009842866,1679.381691006021,2168.7348986744205,171.804390227308,175.0304930553774,4.969506944622587,False,False,1419869.0537466186,1475404.474224152,True
2.1166,37.955404,128.179949,6994.8939096,60.77,3.721,353.298,1.0,37.935735,128.181853,6647.3700936,0.893,-11.568,180.063,1.0,1653.4913510396195,1690.009403397767,2223.2466004821526,174.2400538325039,174.93802179495339,5.06197820504662,False,False,1435613.300339992,1493254.323714841,False
2.1333,37.955649,128.179916,6992.3399904,80.776,3.316,356.566,1.0,37.935488,128.181852,6641.7568968000005,0.91,-11.662,180.064,1.0,1649.4196764398819,1680.4287816765566,2277.88220313588,174.3911143901203,174.8430607207114,5.156939279288599,False,False,1428864.0654803785,1477053.830415482,False
2.15,37.955894,128.179885,6989.779365600001,100.894,1.791,359.552,1.0,37.935242,128.181852,6636.099808800001,0.928,-11.756,180.065,1.0,1648.384689100177,1674.4196859021988,2332.420880040693,172.08135190905261,174.7440816556687,5.2559183443313175,False,False,1427132.3614456048,1466918.5504583775,False
2.1666,37.956139,128.179856,6987.156256800001,121.008,-0.663,1.884,1.0,37.934995,128.181851,6630.3988296,0.945,-11.85,180.066,1.0,1657.657368145028,1691.617507245068,2387.059768807923,168.9022552469666,174.6443072710178,5.355692728982202,False,False,1442434.5709884982,1495806.896091306,False
2.1833,37.956385,128.179828,6984.411837600001,141.108,-3.743,3.304,1.0,37.934749,128.18185,6624.6536544,0.963,-11.944,180.067,1.0,1654.5679672974813,1675.5030054645367,2441.6931014902084,165.6658564866094,174.5398802890245,5.460119710975506,False,False,1437291.2615506598,1468620.8204202694,False
2.2,37.956632,128.179802,6981.4857576,161.17,-7.078,3.694,1.0,37.934502,128.18185,6618.864588,0.982,-12.037,180.068,1.0,1661.3882352796209,1682.5586413694855,2496.5315959385334,162.690462862697,174.43084838906478,5.569151610935227,False,False,1448570.4214675345,1480410.6792354747,False
2.2166,37.956878,128.179778,6978.3201048,-178.974,-10.31,3.086,1.0,37.934256,128.181849,6613.0313256,1.0,-12.131,180.069,1.0,1665.501869509049,1686.6939404350928,2551.1154025387345,-160.11473554448762,174.31875596069267,5.681244039307333,False,False,1455382.1815248055,1487319.9079994254,False
2.2333,37.957125,128.179754,6974.8722072,-159.701,-13.125,1.625,1.0,37.93401,128.181849,6607.1544768,1.019,-12.224,180.07,1.0,1664.1437088875782,1677.1314318396153,2605.7937179895252,-158.01722553641835,174.19841667707846,5.801583322921542,False,False,1453087.2724457902,1471178.9712821099,False
2.25,37.957371,128.17973,6971.124691200001,-141.35,-15.262,359.53,1.0,37.933764,128.181848,6601.233432,1.038,-12.318,180.071,1.0,1659.8791294936677,1677.696964901509,2660.3326191180063,-156.47691198530603,174.071775041762,5.928224958237994,False,False,1445962.7422172846,1472069.5388557906,False
2.2666,37.957617,128.179705,6967.1080368,-123.412,-16.568,357.022,1.0,37.933518,128.181847,6595.268496000001,1.058,-12.411,180.072,1.0,1672.5569961306353,1688.364326991029,2714.859257198863,-155.5384173531762,173.9384672035237,6.061532796476322,False,False,1467047.4426818518,1489964.5401242333,False
2.2833,37.957862,128.179679,6962.857600800001,-105.713,-17.01,354.342,1.0,37.933272,128.181847,6589.2599736,1.078,-12.505,180.073,1.0,1658.4832452827159,1678.8035423626052,2769.27480907675,-155.1810670631509,173.79722130540225,6.202778694597782,False,False,1443565.6449326298,1473809.2332447204,False
2.3,37.958106,128.179652,6958.4139216,-88.257,-16.631,351.732,1.0,37.933026,128.181846,6583.207255200001,1.098,-12.598,180.074,1.0,1654.1846339802028,1679.3809376360869,2823.5727822415797,-155.35921981532314,173.6532171838614,6.346782816138626,False,False,1436402.1315323673,1474719.3762769382,False
2.3166,37.958351,128.179622,6953.823328800001,-71.123,-15.534,349.413,1.0,37.93278,128.181846,6577.110950400001,1.119,-12.691,180.075,1.0,1673.6132850575966,1690.0580250259495,2878.0032576440576,-156.01863292834,173.50229615383145,6.497703846168545,False,False,1468684.4255080167,1492647.4890790465,False
2.3333,37.958595,128.179591,6949.136419200001,-54.391,-13.868,347.552,1.0,37.932535,128.181845,6570.9707544,1.139,-12.785,180.076,1.0,1658.5228719073057,1674.015534435308,2932.2183029894823,-157.09387694059538,173.3498478087823,6.650152191217717,False,False,1443496.8069851762,1465603.2151140017,False
2.35,37.958839,128.179558,6944.407447200001,-38.104,-11.786,346.246,1.0,37.932289,128.181844,6564.7866672,1.161,-12.878,180.077,1.0,1660.016182284027,1681.0961837319087,2986.5665847410723,-158.5359399081594,173.19621102926948,6.803788970730539,False,False,1445928.236014502,1477420.7546488906,False
2.3666,37.959082,128.179523,6939.689448,-22.267,-9.432,345.552,1.0,37.932044,128.181844,6558.5586888,1.182,-12.971,180.078,1.0,1664.4757317995732,1685.2610252326663,3040.72940121084,-160.31186220577806,173.04135980271286,6.958640197287147,False,False,1453294.8364000914,1484369.8511496494,False
2.3833,37.959326,128.179487,6935.0330184,-6.876,-6.947,345.526,1.0,37.931799,128.181843,6552.2874288,1.204,-13.064,180.079,1.0,1661.0026647760103,1675.756771733886,3095.0248325852217,-162.4085105702277,172.88878118921056,7.111218810789457,False,False,1447474.367746396,1468336.368519629,False
2.4,37.95957,128.179449,6930.4823544,8.093,-4.479,346.187,1.0,37.931553,128.181842,6545.9719728,1.226,-13.157,180.08,1.0,1661.1821033206472,1682.8464530572019,3149.469173536692,-164.80637886527353,172.73751569866258,7.262484301337419,False,False,1447727.8049771816,1480180.1483306617,False
2.4166,37.959813,128.179412,6926.073422400001,22.597,-2.194,347.537,1.0,37.931308,128.181841,6539.6132352,1.249,-13.25,180.081,1.0,1662.6086848156322,1687.040417444728,3203.717206629234,167.46230092411804,172.59117654917682,7.408823450823188,False,False,1450055.397339962,1487184.3831790152,False
2.4333,37.960057,128.179374,6921.808051200001,37.308,-0.334,349.587,1.0,37.931063,128.181841,6533.210606400001,1.272,-13.343,180.082,1.0,1658.4652593614558,1677.5288505680614,3258.1163053023056,170.2727462120481,172.4468840048743,7.55311599512571,False,False,1443133.2571797308,1471120.4320373533,False
2.45,37.960302,128.179338,6917.6200992,53.728,0.705,352.295,1.0,37.930818,128.18184,6526.7643912,1.295,-13.436,180.083,1.0,1663.069480270735,1678.1355049817635,3312.628419092249,172.80288909971017,172.30757919552056,7.692420804479444,False,False,1450738.7272498063,1472075.0805571605,False
2.4666,37.960547,128.179302,6913.474514400001,71.607,0.645,355.36,1.0,37.930574,128.181839,6520.2748944,1.319,-13.528,180.084,1.0,1672.7049473104844,1682.323285427564,3367.045656443272,173.8838121705574,172.1713805886256,7.828619411374417,False,False,1466768.945225126,1479047.8721390644,False
2.4833,37.960793,128.179267,6909.3417312,90.542,-0.611,358.373,1.0,37.930329,128.181839,6513.741506400001,1.343,-13.621,180.086,1.0,1668.5350917727108,1679.3356338949548,3421.6950443074074,172.42959951584982,172.03524067086556,7.964759329134438,False,False,1459762.1723267566,1473962.0687784222,False
2.5,37.961039,128.179234,6905.1717624,109.936,-2.933,0.894,1.0,37.930084,128.181838,6507.164532000001,1.368,-13.713,180.087,1.0,1667.7409083454022,1679.9538005219347,3476.332468710168,169.402111410882,171.9034291733259,8.096570826674121,False,False,1458396.4713481136,1474935.871001784,False
2.5166,37.961286,128.179204,6900.8941992,129.308,-5.991,2.585,1.0,37.92984,128.181837,6500.544276,1.393,-13.806,180.088,1.0,1683.792215777713,1684.1711609727474,3530.949850743844,165.97782965700057,171.77248448952275,8.227515510477248,False,False,1485252.7670553948,1481964.8122503813,False
2.5333,37.961533,128.179175,6896.428269600001,148.302,-9.364,3.299,1.0,37.929595,128.181836,6493.880433600001,1.418,-13.898,180.089,1.0,1674.9864561258842,1681.1808321927601,3585.6602025938587,162.69570780972043,171.64145691676174,8.35854308323826,False,False,1470420.672392647,1476867.7078203342,False
2.55,37.96178,128.179149,6891.7005168,166.762,-12.678,3.067,1.0,37.929351,128.181835,6487.1730048,1.444,-13.991,180.09,1.0,1676.2020168503132,1675.3300553654074,3640.2235813751295,159.77727424558165,171.50903416999594,8.490965830004074,False,False,1472411.0955196053,1466982.8323528515,False
2.5666,37.962027,128.179124,6886.657296,-175.31,-15.671,2.007,1.0,37.929107,128.181835,6480.4222944,1.47,-14.083,180.092,1.0,1689.1911346434626,1686.041086423652,3694.762181977341,-157.29750290213352,171.3738267465577,8.626173253442298,False,False,1494218.3824508528,1484918.505847702,False
2.5833,37.962273,128.179099,6881.2733088,-158.517,-17.967,0.386,1.0,37.928862,128.181834,6473.6283023999995,1.497,-14.175,180.093,1.0,1676.3447808068454,1683.0476400987047,3749.2683371745393,-155.45829379194222,171.23616295148497,8.763837048515029,False,False,1472548.1509629188,1479809.2864126405,False
2.6,37.962519,128.179074,6875.545812,-143.798,-18.815,358.851,1.0,37.928618,128.181833,6466.790724,1.524,-14.267,180.094,1.0,1680.4218977812718,1677.2155030440624,3803.6378474648686,-154.89225255395095,171.095217262677,8.904782737322995,False,False,1479334.9486086555,1469943.4750791884,False
2.6166,37.962764,128.179047,6869.5345464,-129.993,-19.037,357.259,1.0,37.928374,128.181832,6459.909864,1.551,-14.359,180.096,1.0,1688.4481538950533,1687.9575955657256,3857.8889487812467,-154.85179765506496,170.9504564364657,9.049543563534302,False,False,1492795.7051552604,1487950.4972818084,False
2.6333,37.963009,128.17902,6863.292242400001,-116.631,-18.935,355.589,1.0,37.92813,128.181831,6452.9860272000005,1.579,-14.451,180.097,1.0,1681.3590844971475,1678.48388050354,3912.126962772418,-155.03307823614415,170.80451185101163,9.195488148988378,False,False,1480790.090379475,1471936.2439787518,False
2.65,37.963253,128.178991,6856.859438400001,-103.654,-18.627,353.973,1.0,37.927886,128.18183,6446.018604,1.608,-14.543,180.098,1.0,1678.3895776091158,1679.1304704936492,3966.2571265719403,-155.3133849674485,170.65671280303977,9.343287196960246,False,False,1475738.6077250384,1472953.4168130285,False
2.6666,37.963496,128.178961,6850.271796000001,-91.106,-18.238,352.501,1.0,37.927643,128.18183,6439.0078992,1.636,-14.634,180.1,1.0,1684.6656053158047,1683.3948014914854,4020.172648784721,-155.58730233064162,170.50832210723675,9.491677892763262,False,False,1486227.3187752767,1480054.1256589685,False
2.6833,37.963739,128.178929,6843.556747200001,-79.193,-17.726,351.179,1.0,37.927399,128.181829,6431.9542176,1.666,-14.726,180.101,1.0,1677.4124267401899,1680.4213015031187,4074.202331380014,-155.9179860215855,170.35886310602376,9.641136893976253,False,False,1473968.5904661352,1474983.7991007445,False
2.7,37.963982,128.178896,6836.743248,-67.979,-17.003,350.023,1.0,37.927155,128.181828,6424.8572544,1.695,-14.817,180.102,1.0,1679.369868827328,1681.0746035881346,4128.2386035350155,-156.41146883360076,170.21034144345302,9.789658556546978,False,False,1477187.1263355576,1476012.2378083637,False
2.7166,37.964224,128.178861,6829.8633024,-57.35,-16.105,349.064,1.0,37.926912,128.181827,6417.717314400001,1.726,-14.909,180.104,1.0,1685.1283109491615,1685.373123430183,4182.068845872411,-157.0563462374045,170.06076255203894,9.93923744796107,False,False,1486806.791135668,1483177.5900916662,False
2.7333,37.964466,128.178824,6822.951048,-47.244,-15.079,348.317,1.0,37.926668,128.181826,6410.5340928000005,1.757,-15.0,180.105,1.0,1676.700918213654,1682.3877578499246,4236.027841811494,-157.83030173732845,169.91287327715162,10.08712672284838,False,False,1472573.2774641241,1478080.1480428053,False
2.75,37.964708,128.178785,6816.0403176,-37.596,-13.958,347.781,1.0,37.926425,128.181825,6403.3078944,1.788,-15.091,180.107,1.0,1677.9297144412008,1676.6066889089122,4289.897387594133,-158.71956600948977,169.76569732039817,10.234302679601848,False,False,1474566.5850829566,1468299.9940096708,False
2.7666,37.96495,128.178745,6809.1646392,-28.318,-12.766,347.451,1.0,37.926182,128.181824,6396.038719200001,1.82,-15.182,180.108,1.0,1688.172262487053,1687.3767550004627,4343.785394728362,-159.71601783081496,169.62066460449475,10.379335395505272,False,False,1491737.8883243385,1486343.8697635885,False
2.7833,37.965192,128.178703,6802.357540800001,-19.367,-11.531,347.328,1.0,37.925939,128.181823,6388.7265672,1.852,-15.273,180.11,1.0,1678.4103483562903,1677.9423988082256,4397.700033782052,-160.8104267468749,169.47706280866566,10.522937191334345,False,False,1475238.9883122281,1470397.352249383,False
2.8,37.965434,128.178661,6795.6516360000005,-10.717,-10.277,347.408,1.0,37.925696,128.181822,6381.3714384,1.885,-15.364,180.111,1.0,1676.9489743668737,1678.6157731592168,4451.632882020288,-161.99286091471515,169.33672004812553,10.663279951874456,False,False,1472721.5084312344,1471455.3331658428,False
2.8166,37.965676,128.178617,6789.0761856,-2.348,-9.024,347.688,1.0,37.925453,128.181821,6373.9733328,1.918,-15.455,180.113,1.0,1686.6122824587203,1689.409043182582,4505.597006910568,-163.25836333830344,169.1984681810063,10.801531818993727,False,False,1488908.5896458211,1489558.7831776468,False
2.8333,37.965918,128.178573,6782.6564880000005,5.753,-7.787,348.167,1.0,37.92521,128.18182,6366.5322504000005,1.952,-15.545,180.114,1.0,1674.3468548926187,1679.9735387454994,4559.583151189334,-164.6033031156952,169.06490276897955,10.93509723102045,False,False,1468233.8334924472,1473589.8989359231,False
2.85,37.96616,128.178529,6776.4147936,13.596,-6.585,348.842,1.0,37.924967,128.181819,6359.048496,1.986,-15.636,180.116,1.0,1671.9317657600857,1680.6530542892688,4613.592659108633,166.0179813268186,168.93363553982627,11.066364460173762,False,False,1464131.8428144765,1474658.3073792222,False
2.8666,37.966403,128.178485,6770.3523216,22.029,-5.277,349.778,1.0,37.924724,128.181818,6351.522069600001,2.021,-15.726,180.118,1.0,1686.1031909822582,1691.4647098069206,4667.735655710179,167.65961932223698,168.80669459961038,11.193305400389622,False,False,1487866.4609148954,1492813.586164948,False
2.8833,37.966647,128.178442,6764.417256000001,32.835,-3.624,351.193,1.0,37.924481,128.181817,6343.9526663999995,2.057,-15.817,180.119,1.0,1680.105311777604,1682.0278251826608,4722.001482695496,169.84217298906407,168.6821655393913,11.31783446060873,False,False,1477713.2018152121,1476821.7257603074,True
2.9,37.966891,128.178399,6758.588565600001,45.599,-2.371,352.919,1.0,37.924239,128.181816,6336.340591200001,2.093,-15.907,180.121,1.0,1678.7693546005314,1676.3025607474638,4776.172019058675,171.79144832402383,168.5607836082022,11.439216391797816,False,False,1475412.3855297836,1467133.4120429438,False
2.9166,37.967136,128.178358,6752.860764,59.942,-1.797,354.946,1.0,37.923996,128.181815,6328.6861488,2.129,-15.997,180.123,1.0,1692.7454943333382,1693.5481661490978,4830.567351882272,173.0161983537249,168.44219340599594,11.55780659400407,False,False,1498916.5963041894,1496115.9055546157,False
